警察本部番号,警察本部名称,都道府県,警察署番号,頭名,フリガナ,名称,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,管轄区域,備考,LocName,Longitude,Latitude,isTrustful,iLvl
340.0,広島県警察本部,広島県,13.0,広,ヒロ,広警察署,0823-75-0110,7370141.0,,呉市,342025.0,呉市広大新開一丁目５番６号,広大新開1-5-6,呉市の内　阿賀北１〜９丁目、阿賀中央１〜９丁目、阿賀南１〜９丁目、阿賀町、広小坪１・２丁目、広長浜１〜５丁目、広黄幡町、広津久茂町、広末広１・２丁目、広名田１・２丁目、広白岳１〜６丁目、広白石１〜４丁目、広中町、広駅前１・２丁目、広本町１〜３丁目、広大新開１〜３丁目、広両谷１〜３丁目、広杭本町、広中新開１〜３丁目、広吉松１・２丁目、広多賀谷１〜４丁目、広文化町、広古新開１〜９丁目、広弁天橋町、広三芦１・２丁目、広中迫町、広塩焼１・２丁目、広町田１・２丁目、広徳丸町、広石内１〜４丁目、広横路１〜４丁目、広大広１・２丁目、広町、仁方町、仁方大歳町、仁方中筋町、仁方本町１〜３丁目、仁方桟橋通、仁方宮上町、仁方西神町、仁方錦町、仁方皆実町、郷原町、郷原学びの丘１・２丁目、郷原野路の里１・２丁目、下蒲刈町、川尻町、川尻町小用１・２丁目、川尻町東１〜４丁目、川尻町久俊１〜３丁目、川尻町久筋１〜３丁目、川尻町西１〜６丁目、川尻町森１〜４丁目、川尻町原山１〜３丁目、川尻町小仁方１・２丁目、蒲刈町、安浦町、安浦町三津口１〜６丁目、安浦町水尻１・２丁目、安浦町中央北１・２丁目、安浦町中央１〜８丁目、安浦町安登東１〜６丁目、安浦町安登西１〜10丁目、安浦町中央ハイツ、安浦町内海北１〜７丁目、安浦町内海南１〜６丁目、豊浜町、豊町,,広島県/呉市/広大新開/一丁目/５番,132.62421,34.23208,5.0,7.0
340.0,広島県警察本部,広島県,14.0,江田島,エタジマ,江田島警察署,0823-42-0110,7372122.0,,江田島市,342157.0,江田島市江田島町中央四丁目13番1号,江田島町中央4-13-1,江田島市,,広島県/江田島市/江田島町中央/四丁目/１３番,132.47739,34.23968,5.0,7.0
340.0,広島県警察本部,広島県,15.0,東広島,ヒガシヒロシマ,東広島警察署,082-422-0110,7390014.0,,東広島市,342122.0,東広島市西条昭和町４番11号,西条昭和町4-11,東広島市,,広島県/東広島市/西条昭和町/４番,132.74097,34.42423,5.0,7.0
340.0,広島県警察本部,広島県,16.0,竹原,タケハラ,竹原警察署,0846-22-0110,7250026.0,,竹原市,342033.0,竹原市中央一丁目１番13号,中央1-1-13,"竹原市,広島県/竹原市/中央/一丁目/１番""",,,132.91122,34.33978,5.0,7.0
340.0,広島県警察本部,広島県,17.0,福山東,フクヤマヒガシ,福山東警察署,084-927-0110,7208531.0,,福山市,342076.0,福山市三吉町南二丁目５番31号,三吉町南2-5-31,福山市の内　福山西警察署及び福山北警察署の管轄区域を除く区域,,広島県/福山市/三吉町南/二丁目/５番,133.37621,34.48842,5.0,7.0
340.0,広島県警察本部,広島県,18.0,福山西,フクヤマニシ,福山西警察署,084-933-0110,7290112.0,,福山市,342076.0,福山市神村町3106番地１,神村町3106-1,"尾道市の内　浦崎町,広島県/福山市/神村町/３１０６番地""",,,133.26500,34.45499,5.0,7.0
340.0,広島県警察本部,広島県,19.0,福山北,フクヤマキタ,福山北警察署,084-962-0110,7202107.0,,福山市,342076.0,福山市神辺町新道上三丁目14番,神辺町新道上3-14,"福山市の内　御幸町、芦田町、加茂町、山野町、駅家町、北匠町、新市町、神辺町 ,広島県/福山市/神辺町/新道上/３番地""",,,133.36000,34.54388,5.0,7.0
340.0,広島県警察本部,広島県,20.0,尾道,オノミチ,尾道警察署,0848-22-0110,7220014.0,,尾道市,342050.0,尾道市新浜一丁目７番34号,新浜1-7-34,尾道市の内　福山西警察署の管轄区域を除く区域        ,,広島県/尾道市/新浜/一丁目/７番,133.18304,34.40203,5.0,7.0
340.0,広島県警察本部,広島県,21.0,三原,ミハラ,三原警察署,0848-67-0110,7230052.0,,三原市,342041.0,三原市皆実三丁目２番６号,皆実3-2-6,三原市,,広島県/三原市/皆実/三丁目/２番,133.06682,34.39233,5.0,7.0
340.0,広島県警察本部,広島県,22.0,府中,フチュウ,府中警察署,0847-46-0110,7260002.0,,府中市,342084.0,府中市鵜飼町542番地３,鵜飼町542-3,府中市 ,,広島県/府中市/鵜飼町/５４２番地,133.24683,34.5675,5.0,7.0
340.0,広島県警察本部,広島県,23.0,三次,ミヨシ,三次警察署,0824-64-0110,7280012.0,,三次市,342092.0,三次市十日市中二丁目６番６号,十日市中2-6-6,三次市,,広島県/三次市/十日市中/二丁目/６番,132.85316,34.80412,5.0,7.0
340.0,広島県警察本部,広島県,24.0,庄原,ショウバラ,庄原警察署,0824-72-0110,7270012.0,,庄原市,342106.0,庄原市中本町一丁目３番８号,中本町1-3-8,庄原市,,広島県/庄原市/中本町/一丁目/３番,133.01549,34.85836,5.0,7.0
340.0,広島県警察本部,広島県,25.0,安芸高田,アキタカタ,安芸高田警察署,0826-47-0110,7310501.0,,安芸高田市,342149.0,安芸高田市吉田町吉田1204番地2,吉田町吉田1204-2,安芸高田市,,広島県/安芸高田市/吉田町吉田/１２０４番地,132.70731,34.66432,5.0,7.0
340.0,広島県警察本部,広島県,26.0,世羅,セラ,世羅警察署,0847-22-0110,7221121.0,世羅郡,世羅町,344621.0,世羅郡世羅町西上原427番地１,西上原427-1,世羅郡　世羅町,,広島県/世羅郡/世羅町/西上原/４２７番地,133.06001,34.58912,5.0,7.0
350.0,山口県警察本部,山口県,1.0,岩国,イワクニ,岩国警察署,0827-24-0110,7400018.0,,岩国市,352080.0,岩国市麻里布町六丁目15番20号,麻里布町6-15-20,"岩国市,山口県/岩国市/麻里布町/六丁目/１５番""",,,132.21912,34.16799,5.0,7.0
350.0,山口県警察本部,山口県,2.0,柳井,ヤナイ,柳井警察署,0820-23-0110,7420031.0,,柳井市,352128.0,柳井市南町二丁目４番18号,南町2-4-18,"柳井市,山口県/柳井市/南町/二丁目/４番""",,,132.10574,33.96365,5.0,7.0
350.0,山口県警察本部,山口県,3.0,光,ヒカリ,光警察署,0833-72-0110,7430013.0,,光市,352101.0,光市中央二丁目１番14号,中央2-1-14,"光市,山口県/光市/中央/二丁目/１番""",,,131.94986,33.95658,5.0,7.0
350.0,山口県警察本部,山口県,4.0,下松,クダマツ,下松警察署,0833-44-0110,7440015.0,,下松市,352071.0,下松市大手町三丁目２番１号,大手町3-2-1,下松市,,山口県/下松市/大手町/三丁目/２番,131.87154,34.01537,5.0,7.0
350.0,山口県警察本部,山口県,5.0,周南,シュウナン,周南警察署,0834-21-0110,7450851.0,,周南市,352152.0,周南市大字徳山5632番地４,大字徳山5632-4,周南市の内　光警察署の管轄区域を除く区域 ,,山口県/周南市/徳山/５６３２番地,131.82034,34.06126,5.0,7.0
350.0,山口県警察本部,山口県,6.0,防府,ホウフ,防府警察署,0835-25-0110,7470801.0,,防府市,352063.0,防府市駅南町７番22号,駅南町7-22,防府市,,山口県/防府市/駅南町/７番,131.56407,34.05163,5.0,7.0
350.0,山口県警察本部,山口県,7.0,山口,ヤマグチ,山口警察署,083-924-0110,7530814.0,,山口市,352039.0,山口市吉敷下東四丁目17番10号,吉敷下東4-17-10,山口市の内　山口南警察署の管轄区域を除く区域 ,,山口県/山口市/吉敷下東/四丁目/１７番,131.44437,34.16239,5.0,7.0
350.0,山口県警察本部,山口県,8.0,山口南,ヤマグチミナミ,山口南警察署,083-972-0110,7540002.0,,山口市,352039.0,山口市小郡下郷3848番地１,小郡下郷3848-1,山口市の内　小郡御幸町、小郡黄金町、小郡高砂町、小郡大江町、小郡船倉町、小郡緑町、小郡花園町、小郡前田町、小郡若草町、小郡平砂町、小郡維新町、小郡平成町、小郡栄町、小郡給領町、小郡三軒屋町、小郡金堀町、小郡円座西町、小郡円座東町、小郡尾崎町、小郡山手上町、小郡新町１〜７丁目、小郡みらい町１・２丁目、小郡光が丘、小郡かぜの丘、小郡令和１〜３丁目、小郡明治１・２丁目、小郡大正町、小郡長谷１丁目、陶、鋳銭司、名田島、秋穂二島、嘉川、江崎、深溝、佐山、小郡真名、小郡上郷、小郡下郷、秋穂東、秋穂西、阿知須,,山口県/山口市/小郡下郷/３８４８番地,131.39629,34.08244,5.0,7.0
350.0,山口県警察本部,山口県,9.0,宇部,ウベ,宇部警察署,0836-22-0110,7550021.0,,宇部市,352021.0,宇部市常藤町３番１号,常藤町3-1,宇部市の内　山陽小野田警察署の管轄区域を除く区域,,山口県/宇部市/常藤町/３番,131.25429,33.94997,5.0,7.0
350.0,山口県警察本部,山口県,10.0,山陽小野田,サンヨウオノダ,山陽小野田警察署,0836-84-0110,7560091.0,,山陽小野田市,352161.0,山陽小野田市日の出一丁目６番10号,日の出1-6-10,"宇部市の内　大字東須恵（山口東京理科大学構内）,山口県/山陽小野田市/日の出/一丁目/６番""",,,131.18147,34.00436,5.0,7.0
350.0,山口県警察本部,山口県,11.0,小串,コグシ,小串警察署,083-772-0110,7596302.0,,下関市,352012.0,下関市豊浦町大字小串191番地１,豊浦町大字小串191-1,下関市の内　豊浦町豊洋台１〜３丁目、豊浦町豊洋台新町、豊浦町大字宇賀、豊浦町大字小串、豊浦町大字川棚、豊浦町大字厚母郷、豊浦町大字黒井、豊浦町大字吉永、豊浦町大字涌田後地、豊浦町大字室津下、豊浦町大字室津上、豊北町大字神田上、豊北町大字矢玉、豊北町大字角島、豊北町大字神田、豊北町大字阿川、豊北町大字粟野、豊北町大字滝部、豊北町大字北宇賀、豊北町大字田耕,,山口県/下関市/豊浦町/小串/１９１番地,130.92958,34.1714,5.0,7.0
350.0,山口県警察本部,山口県,12.0,美祢,ミネ,美祢警察署,0837-52-0110,7592212.0,,美祢市,352136.0,美祢市大嶺町東分312番地,大嶺町東分312,美弥市,,山口県/美祢市/大嶺町東分/３１２番地,131.20802,34.16778,5.0,7.0
350.0,山口県警察本部,山口県,13.0,長門,ナガト,長門警察署,0837-22-0110,7594101.0,,長門市,352110.0,長門市東深川777番地,東深川777,長門市,,山口県/長門市/東深川/７７７番地,131.19003,34.37548,5.0,7.0
350.0,山口県警察本部,山口県,14.0,萩,ハギ,萩警察署,0838-26-0110,7580025.0,,萩市,352047.0,萩市大字土原476番地１,大字土原476-1,"萩市,山口県/萩市/土原/４７６番地""",,,131.40617,34.40800,5.0,7.0
350.0,山口県警察本部,山口県,15.0,下関,シモノセキ,下関警察署,083-231-0110,7500016.0,,下関市,352012.0,下関市細江町二丁目３番８号,細江町2-3-8,下関市の内　小串警察署及び長府警察署の管轄区域を除く区域  ,,山口県/下関市/細江町/二丁目/３番,130.93138,33.95132,5.0,7.0
350.0,山口県警察本部,山口県,16.0,長府,チョウフ,長府警察署,083-248-0110,7520928.0,,下関市,352012.0,下関市長府才川一丁目44番45号,長府才川1-44-45,下関市の内　前田１・２丁目、長府高場町、長府向田町、長府浜浦町、長府浜浦南町、長府野久留米町、長府外浦町、長府黒門東町、長府黒門南町、長府羽衣町、長府松原町、長府新松原町、長府宮崎町、長府東侍町、長府侍町１・２丁目、長府川端１・２丁目、長府南之町、長府惣社町、長府古江小路町、長府中浜町、長府土居の内町、長府中之町、長府金屋町、長府金屋浜町、長府宮の内町、長府逢坂町、長府亀の甲１・２丁目、長府紺屋町、長府安養寺１〜４丁目、長府珠の浦町、長府三島町、長府中土居本町、長府中土居北町、長府印内町、長府前八幡町、長府八幡町、長府古城町、長府中六波町、長府豊浦町、長府中尾町、長府豊城町、長府満珠町、長府四王司町、長府新四王司町、長府港町、長府江下町、長府松小田本町、長府松小田中町、長府松小田東町、長府松小田西町、長府松小田南町、長府松小田北町、長府扇町、長府才川１・２丁目、千鳥ケ丘町、長府羽衣南町、長府日の出町、ゆめタウン、長府満珠新町、長府黒門町、長府浜浦西町、亀浜町、千鳥浜町、乃木浜１〜３丁目、王司本町１〜６丁目、王司川端１〜３丁目、王司南町、王司上町１〜５丁目、王司神田１〜６丁目、東観音町、西観音町、員光町１〜４丁目、清末陣屋、清末西町１〜３丁目、清末五毛１丁目、清末本町、清末中町１〜３丁目、清末鞍馬１〜５丁目、赤池町、清末大門、清末千房１〜３丁目、清末東町１〜６丁目、小月駅前１丁目、小月茶屋１〜３丁目、小月杉迫１〜３丁目、小月公園町、小月本町１・２丁目、小月市原町、小月幸町、小月宮の町、小月京泊、小月西の台、小月小島１・２丁目、小月南町、小月高雄町、工領開作、木屋川１・２丁目、木屋川本町１〜５丁目、木屋川南町１〜４丁目、王喜本町１〜６丁目、王喜宇津井１〜３丁目、白崎１〜４丁目、松屋本町１〜５丁目、松屋上町１〜３丁目、松屋東町１〜３丁目、菊川町大字轡井、菊川町大字道市、菊川町大字樅ノ木、菊川町大字東中山、菊川町大字西中山、菊川町大字上保木、菊川町大字下保木、菊川町大字下大野、菊川町大字上大野、菊川町大字田部、菊川町大字上田部、菊川町大字七見、菊川町大字下岡枝、菊川町大字上岡枝、菊川町大字吉賀、菊川町大字楢崎、菊川町大字久野、菊川町大字貴飯、菊川町大字日新、豊田町大字杢路子、豊田町大字殿居、豊田町大字佐野、豊田町大字荒木、豊田町大字一ノ俣、豊田町大字稲見、豊田町大字金道、豊田町大字宇内、豊田町大字八道、豊田町大字鷹子、豊田町大字浮石、豊田町大字今出、豊田町大字地吉、豊田町大字大河内、豊田町大字殿敷、豊田町大字楢原、豊田町大字西市、豊田町大字矢田、豊田町大字庭田、豊田町大字中村、豊田町大字稲光、豊田町大字日野、豊田町大字高山、豊田町大字萩原、豊田町大字手洗、豊田町大字東長野、豊田町大字西長野、豊田町大字城戸、豊田町大字江良、豊田町大字阿座上、大字前田、大字高畑、大字豊浦村、大字松小田、大字才川、大字宇部、大字神田、大字山田、大字員光、大字清末、大字阿内、大字小月町、大字宇津井、大字松屋、大字吉田、大字吉田地方、大字内日上、大字内日下、大字植田,,山口県/下関市/長府才川/一丁目/４４番,131.00867,34.02631,5.0,7.0
360.0,徳島県警察本部,徳島県,1.0,徳島中央,トクシマチュウオウ,徳島中央警察署,088-624-0110,7700852.0,,徳島市,362018.0,徳島市徳島町一丁目5番地2,徳島町1-5-2,"徳島市の内　徳島名西警察署及び徳島板野警察署の管轄区域を除く区域 ,徳島県/徳島市/徳島町/一丁目/５番地""",,,134.55734,34.07103,5.0,7.0
360.0,徳島県警察本部,徳島県,2.0,徳島名西,トクシマミョウザイ,徳島名西警察署,088-632-0110,7700044.0,,徳島市,362018.0,徳島市庄町三丁目5番地,庄町3-5,"徳島市の内　佐古一〜八番町、南佐古一〜八番町、北佐古一・二番町、佐古山町、田宮町、南田宮、北田宮、春日町、春日、南矢三町、北矢三町、南島田町、中島田町、北島田町、蔵本町、蔵本元町、南蔵本町、庄町、南庄町、鮎喰町、名東町、加茂名町、不動本町、不動東町、不動西町、不動北町、入田町、中吉野町四丁目、上助任町三本松、一宮町、下町、国府町,徳島県/徳島市/庄町/三丁目/５番地""",,,134.51048,34.07347,5.0,7.0
